time,open,high,low,close,tick_volume,spread,real_volume,low_time,high_time
2018-12-14 08:00:00,1.26315,1.26323,1.25667,1.25836,25664,3,0,2018-12-14 10:30:00,2018-12-14 08:00:00
2018-12-14 12:00:00,1.25835,1.2606,1.25285,1.25397,28941,3,0,2018-12-14 15:30:00,2018-12-14 12:00:00
2018-12-14 16:00:00,1.25399,1.25781,1.25357,1.2566,25092,12,0,2018-12-14 16:30:00,2018-12-14 19:00:00
2018-12-14 20:00:00,1.25663,1.25877,1.25637,1.25831,12086,12,0,2018-12-14 20:00:00,2018-12-14 22:30:00
2018-12-17 00:00:00,1.25992,1.26008,1.25437,1.25773,14409,12,0,2018-12-17 00:00:00,2018-12-17 00:00:00
2018-12-17 04:00:00,1.25773,1.25843,1.25761,1.25836,9122,8,0,2018-12-17 04:00:00,2018-12-17 05:00:00
2018-12-17 08:00:00,1.25835,1.26091,1.25744,1.25998,21674,12,0,2018-12-17 08:00:00,2018-12-17 11:30:00
2018-12-17 12:00:00,1.25998,1.26466,1.25972,1.26186,29193,12,0,2018-12-17 12:00:00,2018-12-17 13:30:00
2018-12-17 16:00:00,1.26187,1.26258,1.25917,1.26146,27003,12,0,2018-12-17 18:30:00,2018-12-17 16:30:00
2018-12-17 20:00:00,1.26146,1.26333,1.26086,1.26196,11849,12,0,2018-12-17 23:30:00,2018-12-17 21:30:00
2018-12-18 00:00:00,1.26135,1.26268,1.26094,1.2626,8704,12,0,2018-12-18 00:00:00,2018-12-18 03:30:00
2018-12-18 04:00:00,1.2626,1.26333,1.26181,1.26265,12247,12,0,2018-12-18 05:00:00,2018-12-18 06:00:00
2018-12-18 08:00:00,1.26269,1.26618,1.26154,1.265,24308,12,0,2018-12-18 09:00:00,2018-12-18 10:00:00
2018-12-18 12:00:00,1.265,1.27048,1.26359,1.26714,31212,12,0,2018-12-18 12:00:00,2018-12-18 13:30:00
2018-12-18 16:00:00,1.26715,1.26738,1.26264,1.26316,28154,12,0,2018-12-18 17:30:00,2018-12-18 16:00:00
2018-12-18 20:00:00,1.26316,1.26502,1.26201,1.26371,15447,7,0,2018-12-18 20:00:00,2018-12-18 21:30:00
2018-12-19 00:00:00,1.26394,1.26702,1.26286,1.26624,11058,12,0,2018-12-19 00:00:00,2018-12-19 02:00:00
2018-12-19 04:00:00,1.26624,1.2678,1.26512,1.26607,12463,12,0,2018-12-19 07:00:00,2018-12-19 06:00:00
2018-12-19 08:00:00,1.26607,1.26787,1.26413,1.2653,24468,12,0,2018-12-19 11:30:00,2018-12-19 09:30:00
2018-12-19 12:00:00,1.26524,1.26579,1.26059,1.26218,29107,12,0,2018-12-19 15:30:00,2018-12-19 13:00:00
2018-12-19 16:00:00,1.26218,1.2674,1.26201,1.26531,33099,12,0,2018-12-19 16:00:00,2018-12-19 16:30:00
2018-12-19 20:00:00,1.26533,1.26638,1.26069,1.26098,27625,12,0,2018-12-19 23:30:00,2018-12-19 20:30:00
2018-12-20 00:00:00,1.26092,1.2627,1.26065,1.26196,9075,12,0,2018-12-20 00:00:00,2018-12-20 01:00:00
2018-12-20 04:00:00,1.26196,1.26389,1.26158,1.26387,8813,12,0,2018-12-20 05:00:00,2018-12-20 07:30:00
2018-12-20 08:00:00,1.26386,1.26919,1.26315,1.26853,27819,12,0,2018-12-20 08:00:00,2018-12-20 11:30:00
2018-12-20 12:00:00,1.26851,1.27065,1.26678,1.26714,33334,12,0,2018-12-20 14:30:00,2018-12-20 13:00:00
2018-12-20 16:00:00,1.26713,1.26802,1.26247,1.26761,33006,12,0,2018-12-20 17:30:00,2018-12-20 19:30:00
2018-12-20 20:00:00,1.26761,1.2693,1.26541,1.26541,16870,8,0,2018-12-20 23:30:00,2018-12-20 20:00:00
2018-12-21 00:00:00,1.26538,1.26717,1.26434,1.26648,12480,12,0,2018-12-21 00:00:00,2018-12-21 02:00:00
2018-12-21 04:00:00,1.26648,1.26655,1.26431,1.26485,8864,12,0,2018-12-21 06:30:00,2018-12-21 04:00:00
2018-12-21 08:00:00,1.26484,1.26972,1.26459,1.26644,20790,12,0,2018-12-21 11:00:00,2018-12-21 10:00:00
2018-12-21 12:00:00,1.26647,1.2681,1.26453,1.26568,32200,6,0,2018-12-21 15:00:00,2018-12-21 14:00:00
2018-12-21 16:00:00,1.26567,1.26939,1.26305,1.26384,39703,12,0,2018-12-21 16:30:00,2018-12-21 17:30:00
2018-12-21 20:00:00,1.26384,1.26448,1.2617,1.2636,11840,12,0,2018-12-21 22:30:00,2018-12-21 20:30:00
2018-12-24 00:00:00,1.26197,1.26597,1.26197,1.26573,7717,12,0,2018-12-24 00:00:00,2018-12-24 03:00:00
2018-12-24 04:00:00,1.26573,1.26799,1.26555,1.26688,6944,12,0,2018-12-24 04:00:00,2018-12-24 04:30:00
